641,2223.9,2215,12791,2003,212
642,2227.0,2218,12791,2006,212
643,2229.2,2222,12793,2009,213
644,2231.4,2225,12794,2012,213
645,2233.6,2228,12794,2015,213
646,2235.6,2232,12796,2018,214
647,2237.8,2235,12797,2021,214
648,2240.6,2239,12798,2025,214
649,2243.4,2242,12799,2028,214
650,2245.6,2245,12799,2031,214
651,2247.9,2249,1,2034,215
652,2249.9,2252,2,2037,215
653,2252.0,2255,3,2040,215
654,2254.8,2259,4,2043,216
655,2258.9,2262,3,2046,216
656,2265.6,2265,12799,2050,215
657,2271.2,2269,12798,2053,216
658,2277.818181818182,2272,12794,2056,216
659,2280.7,2276,12795,2059,217
660,2284.4,2279,12795,2062,217
661,2286.5,2282,12796,2065,217
662,2288.6,2286,12797,2068,218
663,2290.7,2289,12798,2071,218
664,2292.8,2293,0,2075,218
665,2295.3,2296,1,2078,218
666,2298.5,2299,0,2081,218
667,2301.2,2302,1,2084,218
668,2303.5,2306,2,2087,219
669,2305.9,2309,3,2090,219
670,2308.7,2312,3,2093,219
671,2311.3,2315,4,2096,219
672,2314.0,2319,5,2100,219
673,2317.1,2322,5,2103,219
674,2318.0,2325,7,2106,219
675,2320.5833333333335,2328,7,2109,219
676,2329.7,2332,2,2112,220
677,2332.5,2335,2,2115,220
678,2339.3,2338,12799,2118,220
679,2347.3,2342,12795,2121,221
680,2351.1,2345,12794,2125,220
681,2353.6,2348,12794,2128,220
682,2356.1,2352,12796,2131,221
683,2358.5,2355,12796,2134,221
684,2361.2,2358,12797,2137,221
685,2364.6,2361,12796,2140,221
686,2368.1,2364,12796,2143,221
687,2371.5,2368,12796,2146,222
688,2374.6,2371,12796,2150,221
689,2377.4,2374,12797,2153,221
690,2380.2,2377,12797,2156,221
691,2382.6,2380,12797,2159,221
692,2385.0,2383,12798,2162,221
693,2388.6,2386,12797,2165,221
694,2392.3,2390,12798,2168,222
695,2396.3636363636365,2393,12797,2171,222
696,2404.6,2396,12791,2175,221
697,2412.181818181818,2399,12787,2178,221
698,2415.1,2403,12788,2181,222
699,2419.1,2406,12787,2184,222
700,2421.5,2409,12788,2187,222
701,2423.7,2412,12788,2190,222
702,2426.2,2416,12790,2193,223
703,2428.7,2419,12790,2196,223
704,2430.8,2422,12791,2200,222
705,2433.0,2425,12792,2203,222
706,2435.6,2429,12793,2206,223
707,2438.5,2432,12794,2209,223
708,2441.1,2435,12794,2212,223
709,2443.5,2438,12794,2215,223
710,2445.4,2441,12796,2218,223
711,2447.3,2444,12797,2221,223
712,2449.4,2448,12799,2225,223
713,2452.1,2451,12799,2228,223
714,2455.3,2454,12799,2231,223
715,2456.0,2457,1,2234,223
716,2459.5833333333335,2461,1,2237,224
717,2472.0,2464,12792,2240,224
718,2478.9,2467,12788,2243,224
